params,Num Stocks Tested,Total Trades,Sharpe Ratio,Return [%],Max. Drawdown [%],Exposure Time [%],Equity Final [$],Equity Peak [$],Commissions [$],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Avg. Drawdown [%],Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Profit Factor,Expectancy [%],SQN,Kelly Criterion,Max. Drawdown Duration,Avg. Drawdown Duration
"{'len_short': 10, 'len_mid': 60, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 21}",5402,29805.0000,-0.0814,6.8550,-25.4072,11.1939,106855.0243,137346.2212,945.9344,23.9758,0.8027,16.1193,0.4032,inf,0.0607,1.2442,0.1064,-11.9884,42.6566,19.6342,-9.7673,0.3592,3.9467,1.2043,-0.5691,-0.7248,0.0059,0.0059
"{'len_short': 20, 'len_mid': 30, 'len_long': 160, 'adx_len': 16, 'adx_threshold': 21}",5402,37575.0000,-0.0815,6.0160,-24.5541,10.0125,106016.0306,133147.2461,1147.6152,23.9758,0.6650,14.1967,0.2865,inf,0.0740,1.2374,0.0919,-12.0126,40.2362,19.0641,-9.5837,0.0798,3.1997,0.8242,-3.9122,-1.0154,0.0149,0.0149
"{'len_short': 10, 'len_mid': 60, 'len_long': 160, 'adx_len': 15, 'adx_threshold': 21}",5402,27812.0000,-0.0815,6.5881,-24.5972,10.4285,106588.1082,136097.2370,881.7203,23.9758,0.7911,15.5995,0.3925,inf,0.0598,1.2182,0.0992,-11.8281,42.5538,19.0686,-9.4799,0.4107,3.4679,1.2645,-0.5148,-1.1844,0.0059,0.0059
"{'len_short': 5, 'len_mid': 50, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 21}",5402,33681.0000,-0.0816,6.1256,-25.9670,11.4994,106125.6116,136718.0269,1053.8230,23.9758,0.6790,16.3985,0.3115,inf,0.0651,0.5057,0.1080,-12.0429,41.8397,19.8150,-9.9908,0.1274,4.6374,0.9189,-0.4655,-1.1370,0.0041,0.0041
"{'len_short': 5, 'len_mid': 60, 'len_long': 160, 'adx_len': 16, 'adx_threshold': 23}",5402,24516.0000,-0.0817,6.0523,-22.9579,9.1751,106052.3115,133309.5076,778.0694,23.9758,0.7445,13.3866,0.3663,inf,0.0610,1.3709,0.0871,-11.4485,42.5201,17.3170,-8.8859,0.4234,3.2476,1.2306,-0.6884,-0.8345,0.0059,0.0059
"{'len_short': 10, 'len_mid': 40, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 21}",5402,35332.0000,-0.0817,6.0796,-25.3230,10.8036,106079.5879,134789.6832,1089.7192,23.9758,0.6779,14.7429,0.3009,inf,0.0792,0.8572,0.1003,-12.0886,40.9542,19.2589,-9.9054,0.0570,2.4695,0.8120,-0.4275,-0.6741,0.0028,0.0028
"{'len_short': 15, 'len_mid': 50, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 23}",5402,30907.0000,-0.0819,6.0238,-24.8201,10.5234,106023.8134,134877.6914,966.9943,23.9758,0.7033,15.7101,0.3335,inf,0.0634,0.8362,0.0991,-11.9477,41.4475,18.8911,-9.7072,0.1427,4.2813,0.9397,-0.4983,-1.1750,0.0041,0.0041
"{'len_short': 5, 'len_mid': 40, 'len_long': 160, 'adx_len': 16, 'adx_threshold': 23}",5402,29632.0000,-0.0820,5.6351,-23.0906,8.9737,105635.0715,131545.0485,915.7237,23.9758,0.6775,13.3643,0.3093,inf,0.0802,1.1837,0.0836,-11.6279,40.7334,17.3581,-9.2128,0.1078,3.0298,0.8659,-1.0997,-0.9334,0.0044,0.0044
"{'len_short': 15, 'len_mid': 60, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 21}",5402,28663.0000,-0.0821,6.6579,-24.9585,10.7356,106657.8990,136633.4700,909.0629,23.9758,0.7890,15.8069,0.3920,inf,0.0600,1.2451,0.1023,-11.9258,42.5636,19.3195,-9.6080,0.3913,2.7270,1.2442,-0.5685,-1.1863,0.0059,0.0059
"{'len_short': 10, 'len_mid': 50, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 23}",5402,28717.0000,-0.0823,5.7414,-24.0424,9.8166,105741.3513,133652.9695,899.3554,23.9758,0.6882,15.2156,0.3256,inf,0.0636,0.9059,0.0925,-11.7524,41.2882,18.2694,-9.4477,0.1700,4.1503,0.9659,-0.6940,-1.2056,0.0039,0.0039
"{'len_short': 5, 'len_mid': 50, 'len_long': 160, 'adx_len': 15, 'adx_threshold': 23}",5402,27721.0000,-0.0823,5.7082,-23.5675,9.4572,105708.1573,133085.3701,867.7215,23.9758,0.6981,14.8738,0.3298,inf,0.0645,0.9554,0.0890,-11.6275,41.4238,17.8555,-9.2289,0.2000,5.4171,0.9953,-0.9492,-1.2865,0.0039,0.0039
"{'len_short': 5, 'len_mid': 50, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 23}",5402,28856.0000,-0.0824,5.7409,-24.0708,9.8778,105740.8720,133664.7652,903.5827,23.9758,0.6864,15.2565,0.3235,inf,0.0639,0.8598,0.0930,-11.7645,41.3274,18.2667,-9.4603,0.1544,4.1853,0.9479,-0.8821,-1.2499,0.0039,0.0039
"{'len_short': 10, 'len_mid': 40, 'len_long': 160, 'adx_len': 16, 'adx_threshold': 27}",5402,24177.0000,-0.0825,5.0054,-20.6638,7.2422,105005.3793,127764.4449,751.4471,23.9758,0.6304,11.9346,0.2983,inf,0.0803,1.2149,0.0684,-11.0704,40.1816,15.0491,-8.3586,0.0182,3.2341,0.7223,-0.7434,-1.4608,0.0044,0.0044
"{'len_short': 10, 'len_mid': 60, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 21}",5402,30939.0000,-0.0825,6.5390,-25.9203,11.5711,106538.9867,137605.2998,978.5559,23.9758,0.7319,16.3850,0.3528,inf,0.0601,0.7897,0.1100,-12.0897,42.5649,19.9924,-9.8648,0.3333,2.9144,1.1754,-0.4325,-1.1273,0.0059,0.0059
"{'len_short': 15, 'len_mid': 40, 'len_long': 160, 'adx_len': 16, 'adx_threshold': 27}",5402,24208.0000,-0.0826,5.0415,-20.6853,7.2556,105041.4705,127827.7808,752.5443,23.9758,0.6341,11.9485,0.3000,inf,0.0807,1.2293,0.0686,-11.0712,40.1639,15.0920,-8.3662,0.0240,3.2581,0.7313,-0.7477,-1.4502,0.0044,0.0044
"{'len_short': 20, 'len_mid': 40, 'len_long': 160, 'adx_len': 16, 'adx_threshold': 27}",5402,24225.0000,-0.0827,5.0282,-20.6946,7.2592,105028.1939,127835.2066,753.0442,23.9758,0.6311,11.9439,0.2997,inf,0.0807,1.2192,0.0686,-11.0737,40.1575,15.0967,-8.3669,0.0233,3.2627,0.7309,-0.7482,-1.4534,0.0044,0.0044
"{'len_short': 5, 'len_mid': 60, 'len_long': 160, 'adx_len': 15, 'adx_threshold': 23}",5402,25630.0000,-0.0829,6.0056,-23.5501,9.5843,106005.5571,134071.6411,811.8989,23.9758,0.7157,14.8471,0.3499,inf,0.0598,1.0870,0.0910,-11.5870,42.4903,17.9387,-9.0557,0.3976,3.7445,1.2261,-0.6727,-0.8841,0.0059,0.0059
"{'len_short': 10, 'len_mid': 60, 'len_long': 160, 'adx_len': 15, 'adx_threshold': 23}",5402,25531.0000,-0.0829,5.9386,-23.4971,9.5369,105938.6186,133917.4890,808.8891,23.9758,0.7040,14.7852,0.3462,inf,0.0593,1.0462,0.0905,-11.5756,42.4259,17.8914,-9.0518,0.4039,3.8650,1.2320,-0.6253,-0.8911,0.0059,0.0059
"{'len_short': 10, 'len_mid': 40, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 21}",5402,36473.0000,-0.0829,5.9682,-25.7789,11.1133,105968.2055,135223.4204,1123.5317,23.9758,0.6343,14.9676,0.2682,inf,0.0784,0.6684,0.1034,-12.2089,41.0248,19.5305,-9.9773,0.0543,2.4121,0.8054,-0.3908,-0.7360,0.0028,0.0028
"{'len_short': 15, 'len_mid': 60, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 23}",5402,26410.0000,-0.0830,6.0594,-23.8731,9.8601,106059.3834,134396.4258,836.2370,23.9758,0.7151,15.0999,0.3546,inf,0.0576,1.0523,0.0940,-11.6880,42.3045,18.2159,-9.2697,0.3688,2.8332,1.2034,-0.5575,-0.9112,0.0059,0.0059
"{'len_short': 5, 'len_mid': 40, 'len_long': 160, 'adx_len': 15, 'adx_threshold': 21}",5402,33496.0000,-0.0830,5.9641,-24.6857,10.2212,105964.0731,133826.3343,1033.9510,23.9758,0.6835,14.3582,0.3041,inf,0.0782,0.9079,0.0950,-12.0213,40.7559,18.7769,-9.6866,0.0804,2.6546,0.8431,-0.4721,-1.1360,0.0028,0.0028
"{'len_short': 5, 'len_mid': 60, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 21}",5402,29111.0000,-0.0831,6.4829,-25.1687,10.9230,106482.9069,136716.4241,922.2246,23.9758,0.7530,15.9390,0.3663,inf,0.0585,0.9704,0.1037,-11.9727,42.6440,19.3657,-9.6488,0.3429,2.6860,1.1847,-0.5383,-1.2078,0.0059,0.0059
"{'len_short': 10, 'len_mid': 50, 'len_long': 160, 'adx_len': 15, 'adx_threshold': 23}",5402,27686.0000,-0.0832,5.6225,-23.5873,9.4315,105622.5000,133031.9327,866.4461,23.9758,0.6818,14.8524,0.3197,inf,0.0637,0.9060,0.0888,-11.6178,41.3249,17.8522,-9.2417,0.1879,5.4022,0.9832,-0.7700,-1.2692,0.0039,0.0039
"{'len_short': 15, 'len_mid': 30, 'len_long': 160, 'adx_len': 16, 'adx_threshold': 21}",5402,37457.0000,-0.0833,5.8541,-24.5402,9.9764,105854.1325,132977.3369,1143.4382,23.9758,0.6209,14.1412,0.2629,inf,0.0724,1.0994,0.0914,-12.0037,40.2110,18.8233,-9.5997,0.0468,3.1524,0.7754,-3.9188,-1.0739,0.0149,0.0149
"{'len_short': 10, 'len_mid': 60, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 21}",5402,28828.0000,-0.0833,6.5597,-25.0263,10.8017,106559.6701,136632.6707,914.2595,23.9758,0.7644,15.8509,0.3766,inf,0.0590,1.1125,0.1027,-11.9417,42.4935,19.3506,-9.6361,0.3704,2.6970,1.2202,-0.5044,-1.1956,0.0059,0.0059
"{'len_short': 5, 'len_mid': 40, 'len_long': 160, 'adx_len': 15, 'adx_threshold': 23}",5402,30759.0000,-0.0834,5.5463,-23.6175,9.3331,105546.2725,132105.6940,947.8971,23.9758,0.6348,13.6144,0.2818,inf,0.0785,0.9332,0.0869,-11.7779,40.6812,17.7487,-9.3497,0.0711,2.9895,0.8268,-0.5941,-1.1749,0.0028,0.0028
"{'len_short': 5, 'len_mid': 40, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 21}",5402,34550.0000,-0.0835,5.7715,-25.0560,10.5569,105771.5136,134068.2240,1065.3788,23.9758,0.6348,14.5469,0.2763,inf,0.0767,0.6614,0.0977,-12.0750,40.8621,18.9127,-9.8216,0.0258,2.5047,0.7701,-0.4535,-1.0609,0.0028,0.0028
"{'len_short': 20, 'len_mid': 40, 'len_long': 160, 'adx_len': 16, 'adx_threshold': 29}",5402,21376.0000,-0.0837,4.3586,-19.2866,6.3609,104358.5559,125169.6786,668.8755,23.9758,0.5692,11.0666,0.2664,inf,0.0811,0.9684,0.0603,-10.6564,39.8875,13.3676,-7.8585,-0.0447,3.4489,0.5943,-0.7026,-4.0386,0.0044,0.0044
"{'len_short': 20, 'len_mid': 40, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 23}",5402,32699.0000,-0.0838,5.6290,-24.2788,9.9472,105628.9808,132898.0412,1006.2717,23.9758,0.6446,14.1018,0.2857,inf,0.0780,0.7758,0.0924,-11.9384,40.7956,18.2579,-9.5860,0.0618,2.9512,0.8064,-0.5292,-1.0716,0.0028,0.0028
"{'len_short': 20, 'len_mid': 30, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 21}",5402,40225.0000,-0.0838,6.1593,-25.3982,10.7749,106159.2847,134241.9750,1228.3692,23.9758,0.6220,14.7071,0.2682,inf,0.0719,1.2004,0.0986,-12.1454,40.4461,19.3959,-9.8760,0.0169,6.2689,0.7348,-3.8972,-1.1573,0.0149,0.0149
"{'len_short': 20, 'len_mid': 50, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 23}",5402,29533.0000,-0.0839,5.7183,-24.2792,10.0656,105718.3250,133813.1870,923.5135,23.9758,0.6706,15.3450,0.3179,inf,0.0638,0.7332,0.0949,-11.8391,41.2482,18.3726,-9.5069,0.1200,4.7016,0.9049,-0.6362,-3.0301,0.0039,0.0039
"{'len_short': 5, 'len_mid': 40, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 23}",5402,31860.0000,-0.0839,5.4159,-24.0354,9.7119,105415.9331,132330.9499,980.8396,23.9758,0.5986,13.9164,0.2600,inf,0.0771,0.6960,0.0901,-11.9198,40.4533,17.9017,-9.5308,0.0240,2.5923,0.7587,-0.5684,-1.0605,0.0028,0.0028
"{'len_short': 15, 'len_mid': 40, 'len_long': 160, 'adx_len': 16, 'adx_threshold': 29}",5402,21370.0000,-0.0841,4.3484,-19.2812,6.3565,104348.3906,125133.7819,668.6672,23.9758,0.5688,11.0691,0.2645,inf,0.0810,0.9544,0.0602,-10.6606,39.8640,13.3614,-7.8599,-0.0481,3.4376,0.5909,-0.7051,-3.8909,0.0044,0.0044
"{'len_short': 5, 'len_mid': 60, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 21}",5402,30200.0000,-0.0842,6.6182,-25.6012,11.3350,106618.1881,137397.7773,957.7897,23.9758,0.7554,16.1948,0.3689,inf,0.0593,0.9335,0.1074,-12.0337,42.6275,19.5710,-9.7952,0.2989,3.7429,1.1308,-0.6155,-0.6987,0.0059,0.0059
"{'len_short': 10, 'len_mid': 40, 'len_long': 160, 'adx_len': 16, 'adx_threshold': 29}",5402,21343.0000,-0.0843,4.2844,-19.2616,6.3438,104284.4357,125032.8608,667.6846,23.9758,0.5556,11.0421,0.2586,inf,0.0804,0.9170,0.0601,-10.6554,39.8678,13.2815,-7.8557,-0.0654,3.4092,0.5674,-0.7056,-3.8959,0.0044,0.0044
"{'len_short': 20, 'len_mid': 40, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 23}",5402,33911.0000,-0.0847,5.7718,-24.7463,10.3025,105771.8339,133647.0174,1044.2559,23.9758,0.6326,14.3525,0.2777,inf,0.0783,0.7972,0.0959,-12.0810,40.8105,18.5925,-9.7282,0.0411,2.4186,0.7912,-0.5669,-1.0003,0.0028,0.0028
"{'len_short': 10, 'len_mid': 60, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 23}",5402,26553.0000,-0.0848,5.9438,-23.9731,9.9172,105943.7561,134449.2704,840.2211,23.9758,0.6835,15.1666,0.3341,inf,0.0562,0.9168,0.0943,-11.7318,42.2685,18.2494,-9.3211,0.3454,3.0024,1.1799,-0.5315,-0.9903,0.0059,0.0059
"{'len_short': 20, 'len_mid': 30, 'len_long': 160, 'adx_len': 15, 'adx_threshold': 21}",5402,38433.0000,-0.0849,5.9459,-24.8665,10.2451,105945.9034,133417.0534,1172.7994,23.9758,0.6280,14.4083,0.2621,inf,0.0717,1.0957,0.0940,-12.1002,40.2271,19.1577,-9.7081,0.0339,3.4299,0.7701,-3.9059,-0.8971,0.0149,0.0149
"{'len_short': 5, 'len_mid': 60, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 21}",5402,31489.0000,-0.0849,6.3080,-26.1859,11.7641,106308.0121,137815.8235,995.1733,23.9758,0.6817,16.5077,0.3157,inf,0.0592,0.4558,0.1116,-12.1599,42.5484,20.0247,-9.9078,0.2773,2.8371,1.1117,-0.4875,-1.0798,0.0059,0.0059
"{'len_short': 5, 'len_mid': 40, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 21}",5402,35619.0000,-0.0851,5.9556,-25.4171,10.8905,105955.5572,134753.9690,1100.0274,23.9758,0.6421,14.7680,0.2815,inf,0.0779,0.7091,0.1009,-12.1353,40.9104,19.1317,-9.9503,0.0012,2.4323,0.7397,-0.4537,-0.7706,0.0028,0.0028
"{'len_short': 10, 'len_mid': 50, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 23}",5402,31131.0000,-0.0853,5.8438,-24.9515,10.5971,105843.8117,134865.3120,973.9287,23.9758,0.6562,15.7410,0.3021,inf,0.0612,0.6158,0.0997,-12.0146,41.2968,18.8422,-9.7575,0.0894,4.2641,0.8782,-0.4871,-0.9897,0.0041,0.0041
"{'len_short': 5, 'len_mid': 40, 'len_long': 160, 'adx_len': 16, 'adx_threshold': 27}",5402,24060.0000,-0.0853,4.8206,-20.5974,7.1972,104820.5820,127396.7989,747.0121,23.9758,0.5890,11.8475,0.2744,inf,0.0790,1.0817,0.0678,-11.0575,40.1259,14.7586,-8.3305,-0.0152,3.2193,0.6730,-0.8411,-1.4765,0.0044,0.0044
"{'len_short': 5, 'len_mid': 60, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 23}",5402,26757.0000,-0.0854,5.8836,-24.0925,10.0020,105883.6246,134535.1018,845.9876,23.9758,0.6725,15.2082,0.3247,inf,0.0561,0.8199,0.0951,-11.7697,42.2783,18.2651,-9.3380,0.3149,2.8241,1.1465,-0.5638,-0.9979,0.0059,0.0059
"{'len_short': 15, 'len_mid': 50, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 23}",5402,29675.0000,-0.0854,5.6832,-24.3806,10.1086,105683.1775,133946.4166,927.6924,23.9758,0.6549,15.3883,0.3060,inf,0.0629,0.6703,0.0952,-11.8792,41.1877,18.3981,-9.5479,0.1134,4.5938,0.8971,-0.6473,-1.7316,0.0039,0.0039
"{'len_short': 5, 'len_mid': 30, 'len_long': 160, 'adx_len': 16, 'adx_threshold': 21}",5402,37183.0000,-0.0857,5.3121,-24.4593,9.9027,105312.1124,132128.8573,1132.8977,23.9758,0.5244,13.9944,0.2150,inf,0.0691,0.6859,0.0905,-11.9638,40.1458,18.2338,-9.5722,-0.0325,2.9912,0.6526,-3.9422,-1.0076,0.0149,0.0149
"{'len_short': 5, 'len_mid': 50, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 23}",5402,31485.0000,-0.0858,5.7692,-25.1008,10.7336,105769.2146,135077.2483,985.1999,23.9758,0.6396,15.8334,0.2898,inf,0.0611,0.4610,0.1009,-12.0091,41.3372,18.8988,-9.7956,0.0608,4.3160,0.8442,-0.4929,-0.7088,0.0041,0.0041
"{'len_short': 20, 'len_mid': 30, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 21}",5402,41132.0000,-0.0859,6.1587,-25.7717,10.9916,106158.6682,134740.5967,1255.8416,23.9758,0.6021,14.8918,0.2483,inf,0.0721,1.1669,0.1007,-12.1916,40.2177,19.7746,-9.9363,0.0290,6.4831,0.7571,-3.9069,-0.6312,0.0149,0.0149
"{'len_short': 20, 'len_mid': 30, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 23}",5402,36488.0000,-0.0859,5.5718,-24.1496,9.7144,105571.8272,132147.2774,1112.4152,23.9758,0.5791,13.9661,0.2410,inf,0.0697,1.0074,0.0889,-11.9995,40.0320,18.3890,-9.5509,-0.0039,3.0524,0.7168,-3.9421,-0.9883,0.0149,0.0149
"{'len_short': 15, 'len_mid': 30, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 21}",5402,40246.0000,-0.0859,6.0692,-25.4875,10.7887,106069.1823,134279.0964,1228.1329,23.9758,0.5950,14.7162,0.2488,inf,0.0710,1.1081,0.0987,-12.1342,40.4071,19.2881,-9.9045,-0.0008,6.2510,0.7091,-3.9017,-1.2735,0.0149,0.0149
"{'len_short': 15, 'len_mid': 40, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 23}",5402,32819.0000,-0.0860,5.4170,-24.3731,9.9735,105417.0172,132772.0169,1009.1091,23.9758,0.6016,14.1216,0.2566,inf,0.0761,0.5474,0.0926,-11.9588,40.7283,18.2278,-9.6252,0.0319,2.4298,0.7744,-0.5346,-0.9173,0.0028,0.0028
"{'len_short': 20, 'len_mid': 50, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 25}",5402,27266.0000,-0.0860,5.2200,-23.2416,9.2749,105219.9862,131772.5055,853.2772,23.9758,0.6118,14.2392,0.2896,inf,0.0630,0.5943,0.0874,-11.5852,41.0419,17.2852,-9.2273,0.0679,4.2070,0.8286,-0.7978,-3.3203,0.0039,0.0039
"{'len_short': 20, 'len_mid': 40, 'len_long': 160, 'adx_len': 15, 'adx_threshold': 27}",5402,25326.0000,-0.0861,4.6659,-21.2100,7.5875,104665.9261,128017.9034,783.1473,23.9758,0.5456,12.1415,0.2497,inf,0.0764,0.7868,0.0713,-11.2231,40.4231,15.1939,-8.5773,-0.0459,4.9361,0.6413,-0.6658,-1.4045,0.0044,0.0044
"{'len_short': 20, 'len_mid': 50, 'len_long': 160, 'adx_len': 16, 'adx_threshold': 25}",5402,24133.0000,-0.0861,5.0087,-21.8672,8.1371,105008.6818,129922.5058,756.9479,23.9758,0.6141,12.5787,0.2885,inf,0.0618,0.8862,0.0771,-11.2847,41.2689,15.9020,-8.7114,0.0912,3.5676,0.8261,-0.9055,-2.8112,0.0039,0.0039
"{'len_short': 10, 'len_mid': 40, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 23}",5402,32920.0000,-0.0863,5.3337,-24.4208,10.0092,105333.6874,132710.5872,1011.1411,23.9758,0.5765,14.1390,0.2402,inf,0.0756,0.4660,0.0928,-12.0089,40.6840,18.1721,-9.6336,0.0067,2.4397,0.7410,-0.5090,-0.7413,0.0028,0.0028
"{'len_short': 20, 'len_mid': 50, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 25}",5402,26123.0000,-0.0863,4.9778,-22.7404,8.8713,104977.8458,130916.4683,817.3430,23.9758,0.5954,13.8739,0.2813,inf,0.0614,0.6021,0.0835,-11.4686,41.1041,16.6798,-9.0410,0.0795,4.1547,0.8291,-0.8071,-2.8516,0.0039,0.0039
"{'len_short': 20, 'len_mid': 30, 'len_long': 160, 'adx_len': 16, 'adx_threshold': 27}",5402,27964.0000,-0.0863,4.8716,-20.9632,7.3133,104871.5876,127312.9361,856.6568,23.9758,0.5672,12.0354,0.2520,inf,0.0731,1.1621,0.0680,-11.1678,39.2126,15.4065,-8.4797,-0.0698,3.4836,0.6042,-0.6619,-1.7648,0.0149,0.0149
"{'len_short': 20, 'len_mid': 40, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 25}",5402,29087.0000,-0.0863,4.8689,-22.8182,8.7965,104868.9500,130251.0378,896.0495,23.9758,0.5579,13.0954,0.2474,inf,0.0766,0.5841,0.0818,-11.5599,40.5009,16.5517,-9.1387,-0.0236,2.4930,0.6791,-0.5942,-0.9646,0.0044,0.0044
"{'len_short': 20, 'len_mid': 40, 'len_long': 160, 'adx_len': 16, 'adx_threshold': 25}",5402,27056.0000,-0.0864,5.2630,-22.0350,8.1517,105262.9956,129774.8037,837.2252,23.9758,0.6352,12.7179,0.2877,inf,0.0779,1.1095,0.0765,-11.4599,40.5090,16.4146,-8.8566,0.0553,3.3011,0.7970,-0.6789,-2.2366,0.0044,0.0044
"{'len_short': 20, 'len_mid': 30, 'len_long': 160, 'adx_len': 15, 'adx_threshold': 23}",5402,35497.0000,-0.0864,5.5082,-23.8584,9.4167,105508.2257,131770.3733,1081.9590,23.9758,0.5799,13.6930,0.2429,inf,0.0707,1.0390,0.0863,-11.8533,40.0675,18.1759,-9.4142,0.0113,3.7409,0.7400,-3.9495,-1.0651,0.0149,0.0149
"{'len_short': 15, 'len_mid': 40, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 23}",5402,34064.0000,-0.0865,5.5701,-24.8651,10.3423,105570.0609,133569.5851,1047.9516,23.9758,0.5913,14.3807,0.2500,inf,0.0770,0.5691,0.0962,-12.0895,40.7217,18.6170,-9.7755,0.0162,2.4886,0.7659,-0.5565,-0.9773,0.0028,0.0028
"{'len_short': 15, 'len_mid': 50, 'len_long': 160, 'adx_len': 16, 'adx_threshold': 27}",5402,21622.0000,-0.0865,4.9802,-20.5327,7.2726,104980.1808,128160.0494,681.2014,23.9758,0.6409,11.8511,0.3150,inf,0.0675,1.0974,0.0694,-10.9748,40.7765,14.7062,-8.2464,0.1019,3.7429,0.8206,-0.9678,-1.4276,0.0044,0.0044
"{'len_short': 20, 'len_mid': 30, 'len_long': 160, 'adx_len': 16, 'adx_threshold': 23}",5402,34422.0000,-0.0866,5.6619,-23.4186,9.1047,105661.9357,131359.9800,1051.1533,23.9758,0.6162,13.4997,0.2614,inf,0.0728,1.2663,0.0836,-11.7255,39.9809,17.8962,-9.2920,0.0284,3.6623,0.7598,-3.9612,-0.9921,0.0149,0.0149
"{'len_short': 5, 'len_mid': 40, 'len_long': 160, 'adx_len': 16, 'adx_threshold': 29}",5402,21246.0000,-0.0866,4.1663,-19.2187,6.3104,104166.2539,124815.9221,664.0110,23.9758,0.5284,10.9896,0.2429,inf,0.0796,0.8321,0.0597,-10.6464,39.7707,13.0920,-7.8378,-0.0831,3.4477,0.5429,-0.7402,-4.1249,0.0044,0.0044
"{'len_short': 20, 'len_mid': 50, 'len_long': 160, 'adx_len': 16, 'adx_threshold': 27}",5402,21609.0000,-0.0866,4.9471,-20.5206,7.2667,104947.1387,128093.8803,680.8919,23.9758,0.6352,11.8389,0.3118,inf,0.0673,1.0748,0.0694,-10.9764,40.8033,14.6891,-8.2454,0.0970,3.7376,0.8151,-0.9656,-1.4276,0.0044,0.0044
"{'len_short': 15, 'len_mid': 30, 'len_long': 160, 'adx_len': 15, 'adx_threshold': 21}",5402,38362.0000,-0.0866,5.7735,-24.8750,10.2247,105773.5406,133236.7657,1169.9331,23.9758,0.5804,14.3686,0.2353,inf,0.0699,0.9459,0.0937,-12.0919,40.1984,18.9235,-9.7290,0.0055,3.4735,0.7264,-3.9060,-1.0148,0.0149,0.0149
"{'len_short': 15, 'len_mid': 30, 'len_long': 160, 'adx_len': 16, 'adx_threshold': 27}",5402,27926.0000,-0.0866,4.8440,-20.9559,7.2992,104844.0305,127231.9947,855.3004,23.9758,0.5605,12.0194,0.2472,inf,0.0728,1.1450,0.0678,-11.1761,39.2229,15.3242,-8.4784,-0.0740,3.4528,0.5953,-0.6635,-1.7608,0.0149,0.0149
"{'len_short': 20, 'len_mid': 30, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 21}",5402,39338.0000,-0.0866,5.7639,-25.1528,10.5095,105763.9080,133600.2539,1200.8302,23.9758,0.5791,14.5211,0.2376,inf,0.0695,0.8911,0.0960,-12.0989,40.2031,19.2005,-9.8138,-0.0010,2.8530,0.7237,-3.9085,-0.8875,0.0149,0.0149
"{'len_short': 10, 'len_mid': 40, 'len_long': 160, 'adx_len': 16, 'adx_threshold': 25}",5402,26985.0000,-0.0866,5.1583,-22.0011,8.1206,105158.3024,129585.2984,834.6604,23.9758,0.6161,12.6890,0.2761,inf,0.0772,1.0284,0.0762,-11.4482,40.4627,16.3353,-8.8526,0.0326,3.2948,0.7684,-0.6734,-2.1998,0.0044,0.0044
"{'len_short': 15, 'len_mid': 40, 'len_long': 160, 'adx_len': 15, 'adx_threshold': 27}",5402,25336.0000,-0.0866,4.6537,-21.2110,7.5891,104653.7363,127967.2681,783.4848,23.9758,0.5424,12.1472,0.2462,inf,0.0762,0.7675,0.0713,-11.2349,40.4014,15.1769,-8.5863,-0.0540,4.9242,0.6317,-0.6689,-1.4195,0.0044,0.0044
